incident_id,created_at,resolved_at,severity,category,team_assigned,closed_code,resolution_time_hour,shift,hour,day_of_week,month,priority,sla_breach
INC0003195,3/7/2016 9:47,3/14/2016 17:27,2 - Medium,Category 26,Group 70,code 6,175.6666667,Morning,9,Monday,March    ,P2-High,Yes
INC0000833,3/1/2016 16:11,3/8/2016 9:26,2 - Medium,Category 37,Group 70,code 6,161.25,Evening,16,Tuesday,March    ,P2-High,Yes
INC0000834,3/1/2016 16:18,3/4/2016 11:58,2 - Medium,Category 42,Group 70,code 6,67.66666667,Evening,16,Tuesday,March    ,P2-High,No
INC0003197,3/7/2016 9:50,3/12/2016 11:18,2 - Medium,Category 40,Group 70,code 8,121.4666667,Morning,9,Monday,March    ,P2-High,Yes
INC0003199,3/7/2016 9:52,3/9/2016 9:34,2 - Medium,Category 26,Group 70,code 7,47.7,Morning,9,Monday,March    ,P2-High,No
INC0003200,3/7/2016 9:53,3/9/2016 9:42,2 - Medium,Category 23,Group 30,code 6,47.81666667,Morning,9,Monday,March    ,P2-High,No
INC0003201,3/7/2016 9:54,3/16/2016 16:52,3 - Low,Category 26,Group 72,code 6,222.9666667,Morning,9,Monday,March    ,P3-Medium,Yes
INC0003202,3/7/2016 9:55,3/8/2016 1:22,2 - Medium,Category 45,Group 70,code 6,15.45,Morning,9,Monday,March    ,P2-High,No
INC0003205,3/7/2016 10:00,3/9/2016 9:43,2 - Medium,Category 40,Group 70,code 6,47.71666667,Morning,10,Monday,March    ,P2-High,No
INC0003206,3/7/2016 10:01,4/18/2016 10:24,2 - Medium,Category 40,Group 72,code 6,1008.383333,Morning,10,Monday,March    ,P2-High,Yes
INC0003207,3/7/2016 10:01,3/9/2016 12:30,2 - Medium,Category 40,Group 70,code 6,50.48333333,Morning,10,Monday,March    ,P2-High,No
INC0003208,3/7/2016 10:02,3/9/2016 10:01,2 - Medium,Category 42,Group 70,code 6,47.98333333,Morning,10,Monday,March    ,P2-High,No
INC0003210,3/7/2016 10:04,3/7/2016 12:35,2 - Medium,Category 37,Group 46,code 6,2.516666667,Morning,10,Monday,March    ,P2-High,No
INC0003211,3/7/2016 10:07,3/18/2016 14:56,2 - Medium,Category 24,Group 23,code 6,268.8166667,Morning,10,Monday,March    ,P2-High,Yes
INC0003212,3/7/2016 10:08,3/7/2016 11:45,2 - Medium,Category 61,Group 73,code 6,1.616666667,Morning,10,Monday,March    ,P2-High,No
INC0003213,3/7/2016 10:08,3/23/2016 9:47,2 - Medium,Category 37,Group 70,code 6,383.65,Morning,10,Monday,March    ,P2-High,Yes
INC0003214,3/7/2016 10:10,3/22/2016 19:10,1 - High,Category 26,Group 70,code 11,369,Morning,10,Monday,March    ,P1-Critical,Yes
INC0003215,3/7/2016 10:10,3/17/2016 8:40,2 - Medium,Category 26,Group 70,code 6,238.5,Morning,10,Monday,March    ,P2-High,Yes
INC0003018,3/7/2016 3:57,3/9/2016 1:52,2 - Medium,Category 40,Group 70,code 6,45.91666667,Night,3,Monday,March    ,P2-High,No
INC0002142,3/3/2016 17:32,3/21/2016 15:17,2 - Medium,Category 44,Group 70,code 1,429.75,Evening,17,Thursday,March    ,P2-High,Yes
INC0002483,3/4/2016 12:32,3/9/2016 12:17,1 - High,Category 20,Group 25,code 5,119.75,Morning,12,Friday,March    ,P1-Critical,Yes
INC0003216,3/7/2016 10:10,6/28/2016 10:46,3 - Low,Category 34,Group 9,code 6,2712.6,Morning,10,Monday,March    ,P3-Medium,Yes
INC0003217,3/7/2016 10:11,3/16/2016 15:24,2 - Medium,Category 42,Group 70,code 6,221.2166667,Morning,10,Monday,March    ,P2-High,Yes
INC0003219,3/7/2016 10:12,3/7/2016 10:34,2 - Medium,Category 53,Group 24,code 6,0.366666667,Morning,10,Monday,March    ,P2-High,No
INC0003220,3/7/2016 10:12,3/8/2016 14:17,2 - Medium,Category 40,Group 70,code 6,28.08333333,Morning,10,Monday,March    ,P2-High,No
INC0003221,3/7/2016 10:13,3/23/2016 9:00,2 - Medium,Category 9,Group 25,code 6,382.7833333,Morning,10,Monday,March    ,P2-High,Yes
INC0003223,3/7/2016 10:14,3/8/2016 0:41,2 - Medium,Category 45,Group 70,code 6,14.45,Morning,10,Monday,March    ,P2-High,No
INC0003224,3/7/2016 10:14,3/9/2016 10:20,2 - Medium,Category 40,Group 70,code 7,48.1,Morning,10,Monday,March    ,P2-High,No
INC0003225,3/7/2016 10:14,3/18/2016 14:27,2 - Medium,Category 26,Group 70,code 6,268.2166667,Morning,10,Monday,March    ,P2-High,Yes
INC0003226,3/7/2016 10:14,3/9/2016 9:33,2 - Medium,Category 53,Group 76,code 8,47.31666667,Morning,10,Monday,March    ,P2-High,No
INC0003228,3/7/2016 10:17,6/2/2016 10:51,2 - Medium,Category 34,Group 9,code 8,2088.566667,Morning,10,Monday,March    ,P2-High,Yes
INC0003229,3/7/2016 10:17,3/16/2016 9:30,2 - Medium,Category 53,Group 29,code 6,215.2166667,Morning,10,Monday,March    ,P2-High,Yes
INC0003230,3/7/2016 10:18,3/10/2016 10:26,2 - Medium,Category 40,Group 70,code 6,72.13333333,Morning,10,Monday,March    ,P2-High,No
INC0003231,3/7/2016 10:18,3/21/2016 15:27,2 - Medium,Category 53,Group 25,code 9,341.15,Morning,10,Monday,March    ,P2-High,Yes
INC0003232,3/7/2016 10:20,3/15/2016 10:24,2 - Medium,Category 34,Group 73,code 6,192.0666667,Morning,10,Monday,March    ,P2-High,Yes
INC0003233,3/7/2016 10:20,3/29/2016 16:15,2 - Medium,Category 26,Group 73,code 6,533.9166667,Morning,10,Monday,March    ,P2-High,Yes
INC0003235,3/7/2016 10:21,3/9/2016 10:54,2 - Medium,Category 26,Group 70,code 7,48.55,Morning,10,Monday,March    ,P2-High,No
INC0001465,3/2/2016 16:03,3/16/2016 10:59,2 - Medium,Category 32,Group 70,code 6,330.9333333,Evening,16,Wednesday,March    ,P2-High,Yes
INC0001468,3/2/2016 16:08,3/7/2016 10:12,2 - Medium,Category 45,Group 10,code 6,114.0666667,Evening,16,Wednesday,March    ,P2-High,Yes
INC0003236,3/7/2016 10:22,3/15/2016 10:20,2 - Medium,Category 26,Group 72,code 7,191.9666667,Morning,10,Monday,March    ,P2-High,Yes
INC0003237,3/7/2016 10:24,3/19/2016 14:43,2 - Medium,Category 26,Group 72,code 7,292.3166667,Morning,10,Monday,March    ,P2-High,Yes
INC0003238,3/7/2016 10:24,3/7/2016 11:54,2 - Medium,Category 45,Group 39,code 6,1.5,Morning,10,Monday,March    ,P2-High,No
INC0003239,3/7/2016 10:25,3/7/2016 11:25,2 - Medium,Category 42,Group 39,code 6,1,Morning,10,Monday,March    ,P2-High,No
INC0003240,3/7/2016 10:26,3/31/2016 10:19,2 - Medium,Category 40,Group 70,code 5,575.8833333,Morning,10,Monday,March    ,P2-High,Yes
INC0003241,3/7/2016 10:26,3/7/2016 11:24,2 - Medium,Category 26,Group 24,code 6,0.966666667,Morning,10,Monday,March    ,P2-High,No
INC0003243,3/7/2016 10:28,3/9/2016 14:05,2 - Medium,Category 40,Group 70,code 7,51.61666667,Morning,10,Monday,March    ,P2-High,No
INC0003244,3/7/2016 10:29,3/9/2016 15:59,2 - Medium,Category 53,Group 25,code 6,53.5,Morning,10,Monday,March    ,P2-High,No
INC0003245,3/7/2016 10:29,3/7/2016 10:49,2 - Medium,Category 42,Group 3,code 6,0.333333333,Morning,10,Monday,March    ,P2-High,No
INC0003247,3/7/2016 10:30,3/9/2016 10:55,2 - Medium,Category 40,Group 70,code 7,48.41666667,Morning,10,Monday,March    ,P2-High,No
INC0003248,3/7/2016 10:31,3/17/2016 17:46,2 - Medium,Category 26,Group 70,code 7,247.25,Morning,10,Monday,March    ,P2-High,Yes
INC0003249,3/7/2016 10:32,3/14/2016 9:34,2 - Medium,Category 26,Group 70,code 6,167.0333333,Morning,10,Monday,March    ,P2-High,Yes
INC0003250,3/7/2016 10:33,3/16/2016 16:45,2 - Medium,Category 26,Group 70,code 6,222.2,Morning,10,Monday,March    ,P2-High,Yes
INC0000835,3/1/2016 16:23,3/23/2016 14:29,2 - Medium,Category 26,Group 70,code 5,526.1,Evening,16,Tuesday,March    ,P2-High,Yes
INC0000837,3/1/2016 16:24,3/2/2016 20:13,2 - Medium,Category 26,Group 70,code 9,27.81666667,Evening,16,Tuesday,March    ,P2-High,No
INC0003251,3/7/2016 10:33,3/22/2016 13:35,2 - Medium,Category 40,Group 70,code 1,363.0333333,Morning,10,Monday,March    ,P2-High,Yes
INC0003253,3/7/2016 10:35,3/8/2016 22:51,2 - Medium,Category 23,Group 70,code 6,36.26666667,Morning,10,Monday,March    ,P2-High,No
INC0003255,3/7/2016 10:35,3/7/2016 11:16,2 - Medium,Category 53,Group 24,code 9,0.683333333,Morning,10,Monday,March    ,P2-High,No
INC0003256,3/7/2016 10:35,3/30/2016 12:24,1 - High,Category 23,Group 72,code 6,553.8166667,Morning,10,Monday,March    ,P1-Critical,Yes
INC0003258,3/7/2016 10:37,6/28/2016 10:39,3 - Low,Category 34,Group 9,code 6,2712.033333,Morning,10,Monday,March    ,P3-Medium,Yes
INC0003260,3/7/2016 10:37,3/7/2016 11:55,2 - Medium,Category 43,Group 43,code 6,1.3,Morning,10,Monday,March    ,P2-High,No
INC0003261,3/7/2016 10:38,3/7/2016 11:01,2 - Medium,Category 53,Group 24,code 9,0.383333333,Morning,10,Monday,March    ,P2-High,No
INC0003262,3/7/2016 10:39,3/14/2016 9:40,2 - Medium,Category 26,Group 70,code 11,167.0166667,Morning,10,Monday,March    ,P2-High,Yes
INC0003263,3/7/2016 10:39,3/14/2016 10:09,2 - Medium,Category 26,Group 70,code 7,167.5,Morning,10,Monday,March    ,P2-High,Yes
INC0003264,3/7/2016 10:39,3/7/2016 12:25,2 - Medium,Category 22,Group 27,code 6,1.766666667,Morning,10,Monday,March    ,P2-High,No
INC0002512,3/4/2016 13:37,3/7/2016 14:47,2 - Medium,Category 40,Group 24,code 10,73.16666667,Morning,13,Friday,March    ,P2-High,No
INC0002143,3/3/2016 17:33,3/28/2016 9:30,2 - Medium,Category 61,Group 74,code 6,591.95,Evening,17,Thursday,March    ,P2-High,Yes
INC0002145,3/3/2016 17:36,5/3/2016 9:14,2 - Medium,Category 22,Group 75,code 6,1455.633333,Evening,17,Thursday,March    ,P2-High,Yes
INC0002532,3/4/2016 14:08,3/8/2016 14:07,1 - High,Category 24,Group 70,code 6,95.98333333,Morning,14,Friday,March    ,P1-Critical,Yes
INC0003265,3/7/2016 10:40,3/9/2016 13:10,2 - Medium,Category 40,Group 70,code 11,50.5,Morning,10,Monday,March    ,P2-High,No
INC0003266,3/7/2016 10:41,4/20/2016 8:15,2 - Medium,Category 40,Group 72,code 16,1053.566667,Morning,10,Monday,March    ,P2-High,Yes
INC0003267,3/7/2016 10:41,5/3/2016 11:22,2 - Medium,Category 40,Group 73,code 6,1368.683333,Morning,10,Monday,March    ,P2-High,Yes
INC0003269,3/7/2016 10:43,3/9/2016 16:38,2 - Medium,Category 40,Group 70,code 6,53.91666667,Morning,10,Monday,March    ,P2-High,No
INC0003270,3/7/2016 10:43,3/8/2016 8:59,2 - Medium,Category 45,Group 55,code 7,22.26666667,Morning,10,Monday,March    ,P2-High,No
INC0003272,3/7/2016 10:44,3/7/2016 10:47,2 - Medium,Category 45,Group 70,code 7,0.05,Morning,10,Monday,March    ,P2-High,No
INC0003273,3/7/2016 10:44,4/4/2016 16:55,2 - Medium,Category 45,Group 10,code 6,678.1833333,Morning,10,Monday,March    ,P2-High,Yes
INC0003275,3/7/2016 10:46,3/16/2016 16:40,2 - Medium,Category 26,Group 70,code 6,221.9,Morning,10,Monday,March    ,P2-High,Yes
INC0003276,3/7/2016 10:47,3/9/2016 9:56,2 - Medium,Category 26,Group 25,code 11,47.15,Morning,10,Monday,March    ,P2-High,No
INC0003278,3/7/2016 10:48,3/7/2016 12:05,2 - Medium,Category 42,Group 39,code 6,1.283333333,Morning,10,Monday,March    ,P2-High,No
INC0003279,3/7/2016 10:48,3/8/2016 13:56,2 - Medium,Category 40,Group 70,code 11,27.13333333,Morning,10,Monday,March    ,P2-High,No
INC0003280,3/7/2016 10:49,3/8/2016 10:46,2 - Medium,Category 61,Group 73,code 6,23.95,Morning,10,Monday,March    ,P2-High,No
INC0017117,4/8/2016 16:06,4/11/2016 14:33,2 - Medium,Category 42,Group 70,code 8,70.45,Evening,16,Friday,April    ,P2-High,No
INC0003281,3/7/2016 10:49,4/7/2016 16:20,2 - Medium,Category 45,Group 10,code 6,749.5166667,Morning,10,Monday,March    ,P2-High,Yes
INC0003282,3/7/2016 10:50,3/18/2016 9:01,2 - Medium,Category 26,Group 25,code 6,262.1833333,Morning,10,Monday,March    ,P2-High,Yes
INC0003283,3/7/2016 10:51,3/7/2016 16:00,2 - Medium,Category 55,Group 33,code 7,5.15,Morning,10,Monday,March    ,P2-High,No
INC0003284,3/7/2016 10:51,3/18/2016 14:02,2 - Medium,Category 40,Group 70,code 8,267.1833333,Morning,10,Monday,March    ,P2-High,Yes
INC0003285,3/7/2016 10:52,5/3/2016 11:23,2 - Medium,Category 40,Group 73,code 6,1368.516667,Morning,10,Monday,March    ,P2-High,Yes
INC0003286,3/7/2016 10:53,3/18/2016 8:58,2 - Medium,Category 55,Group 65,code 6,262.0833333,Morning,10,Monday,March    ,P2-High,Yes
INC0001471,3/2/2016 16:10,3/8/2016 15:13,2 - Medium,Category 42,Group 70,code 6,143.05,Evening,16,Wednesday,March    ,P2-High,Yes
INC0001472,3/2/2016 16:10,3/18/2016 15:12,2 - Medium,Category 26,Group 74,code 9,383.0333333,Evening,16,Wednesday,March    ,P2-High,Yes
INC0003288,3/7/2016 10:55,3/9/2016 10:47,2 - Medium,Category 26,Group 70,code 7,47.86666667,Morning,10,Monday,March    ,P2-High,No
INC0003289,3/7/2016 10:55,3/10/2016 16:35,2 - Medium,Category 45,Group 10,code 6,77.66666667,Morning,10,Monday,March    ,P2-High,No
INC0003295,3/7/2016 11:00,3/30/2016 9:29,2 - Medium,Category 45,Group 10,code 6,550.4833333,Morning,11,Monday,March    ,P2-High,Yes
INC0003296,3/7/2016 11:01,3/10/2016 14:02,2 - Medium,Category 53,Group 76,code 1,75.01666667,Morning,11,Monday,March    ,P2-High,No
INC0003297,3/7/2016 11:01,3/14/2016 14:25,2 - Medium,Category 26,Group 70,code 11,171.4,Morning,11,Monday,March    ,P2-High,Yes
INC0003298,3/7/2016 11:02,3/10/2016 13:35,2 - Medium,Category 37,Group 70,code 8,74.55,Morning,11,Monday,March    ,P2-High,No
INC0003300,3/7/2016 11:02,7/26/2016 13:38,2 - Medium,Category 45,Group 10,code 7,3386.6,Morning,11,Monday,March    ,P2-High,Yes
INC0003304,3/7/2016 11:03,3/11/2016 8:58,2 - Medium,Category 23,Group 70,code 6,93.91666667,Morning,11,Monday,March    ,P2-High,Yes
INC0003306,3/7/2016 11:04,3/10/2016 9:51,2 - Medium,Category 40,Group 70,code 5,70.78333333,Morning,11,Monday,March    ,P2-High,No
INC0003307,3/7/2016 11:04,3/8/2016 9:04,2 - Medium,Category 37,Group 70,code 6,22,Morning,11,Monday,March    ,P2-High,No
INC0003308,3/7/2016 11:04,3/11/2016 15:51,2 - Medium,Category 32,Group 76,code 1,100.7833333,Morning,11,Monday,March    ,P2-High,Yes
INC0003309,3/7/2016 11:04,3/11/2016 13:13,2 - Medium,Category 26,Group 70,code 11,98.15,Morning,11,Monday,March    ,P2-High,Yes
INC0003310,3/7/2016 11:04,3/15/2016 10:44,2 - Medium,Category 42,Group 10,code 6,191.6666667,Morning,11,Monday,March    ,P2-High,Yes
INC0003311,3/7/2016 11:04,3/16/2016 8:31,2 - Medium,Category 44,Group 70,code 7,213.45,Morning,11,Monday,March    ,P2-High,Yes
INC0000838,3/1/2016 16:27,3/3/2016 9:47,2 - Medium,Category 23,Group 70,code 6,41.33333333,Evening,16,Tuesday,March    ,P2-High,No
INC0000840,3/1/2016 16:38,5/13/2016 14:23,2 - Medium,Category 45,Group 31,code 6,1749.75,Evening,16,Tuesday,March    ,P2-High,Yes
INC0003312,3/7/2016 11:05,3/14/2016 12:38,2 - Medium,Category 40,Group 70,code 9,169.55,Morning,11,Monday,March    ,P2-High,Yes
INC0003313,3/7/2016 11:05,3/8/2016 11:41,2 - Medium,Category 53,Group 28,code 6,24.6,Morning,11,Monday,March    ,P2-High,No
INC0003314,3/7/2016 11:07,3/8/2016 10:09,2 - Medium,Category 63,Group 70,code 6,23.03333333,Morning,11,Monday,March    ,P2-High,No
INC0003316,3/7/2016 11:09,3/10/2016 10:26,2 - Medium,Category 42,Group 70,code 6,71.28333333,Morning,11,Monday,March    ,P2-High,No
INC0003317,3/7/2016 11:10,3/7/2016 11:45,2 - Medium,Category 42,Group 24,code 9,0.583333333,Morning,11,Monday,March    ,P2-High,No
INC0003319,3/7/2016 11:11,3/17/2016 4:34,3 - Low,Category 53,Group 70,code 6,233.3833333,Morning,11,Monday,March    ,P3-Medium,Yes
INC0003321,3/7/2016 11:12,4/15/2016 13:01,2 - Medium,Category 24,Group 9,code 6,937.8166667,Morning,11,Monday,March    ,P2-High,Yes
INC0003322,3/7/2016 11:13,3/14/2016 11:08,2 - Medium,Category 26,Group 70,code 6,167.9166667,Morning,11,Monday,March    ,P2-High,Yes
INC0003323,3/7/2016 11:13,4/5/2016 9:25,2 - Medium,Category 45,Group 57,code 6,694.2,Morning,11,Monday,March    ,P2-High,Yes
INC0003324,3/7/2016 11:14,3/7/2016 11:22,2 - Medium,Category 26,Group 70,code 6,0.133333333,Morning,11,Monday,March    ,P2-High,No
INC0004464,3/8/2016 16:55,3/14/2016 9:42,2 - Medium,Category 40,Group 70,code 6,136.7833333,Evening,16,Tuesday,March    ,P2-High,Yes
INC0004465,3/8/2016 17:00,3/22/2016 14:57,2 - Medium,Category 40,Group 70,code 6,333.95,Evening,17,Tuesday,March    ,P2-High,Yes
INC0004466,3/8/2016 17:01,3/22/2016 9:52,2 - Medium,Category 55,Group 70,code 6,328.85,Evening,17,Tuesday,March    ,P2-High,Yes
INC0003325,3/7/2016 11:14,3/15/2016 17:00,2 - Medium,Category 26,Group 70,code 7,197.7666667,Morning,11,Monday,March    ,P2-High,Yes
INC0003326,3/7/2016 11:15,3/10/2016 15:39,2 - Medium,Category 19,Group 28,code 6,76.4,Morning,11,Monday,March    ,P2-High,No
INC0003327,3/7/2016 11:15,3/14/2016 17:41,2 - Medium,Category 45,Group 10,code 6,174.4333333,Morning,11,Monday,March    ,P2-High,Yes
INC0003328,3/7/2016 11:16,3/14/2016 17:56,2 - Medium,Category 45,Group 10,code 6,174.6666667,Morning,11,Monday,March    ,P2-High,Yes
INC0003329,3/7/2016 11:17,3/17/2016 10:47,2 - Medium,Category 37,Group 29,code 11,239.5,Morning,11,Monday,March    ,P2-High,Yes
INC0003330,3/7/2016 11:18,3/14/2016 10:56,3 - Low,Category 20,Group 70,code 16,167.6333333,Morning,11,Monday,March    ,P3-Medium,No
INC0003331,3/7/2016 11:18,3/15/2016 16:50,2 - Medium,Category 23,Group 5,code 7,197.5333333,Morning,11,Monday,March    ,P2-High,Yes
INC0003332,3/7/2016 11:18,3/15/2016 11:44,2 - Medium,Category 45,Group 10,code 6,192.4333333,Morning,11,Monday,March    ,P2-High,Yes
INC0003334,3/7/2016 11:19,3/21/2016 10:37,2 - Medium,Category 26,Group 70,code 9,335.3,Morning,11,Monday,March    ,P2-High,Yes
INC0003335,3/7/2016 11:19,3/30/2016 11:56,2 - Medium,Category 45,Group 10,code 6,552.6166667,Morning,11,Monday,March    ,P2-High,Yes
INC0003336,3/7/2016 11:20,3/9/2016 12:01,2 - Medium,Category 40,Group 70,code 6,48.68333333,Morning,11,Monday,March    ,P2-High,No
INC0003337,3/7/2016 11:20,3/9/2016 14:43,2 - Medium,Category 53,Group 24,code 9,51.38333333,Morning,11,Monday,March    ,P2-High,No
INC0003342,3/7/2016 11:22,3/16/2016 9:51,2 - Medium,Category 45,Group 10,code 6,214.4833333,Morning,11,Monday,March    ,P2-High,Yes
INC0014474,4/3/2016 9:07,4/3/2016 9:11,2 - Medium,Category 51,Group 64,code 6,0.066666667,Morning,9,Sunday,April    ,P2-High,No
INC0003343,3/7/2016 11:23,3/29/2016 8:37,2 - Medium,Category 45,Group 39,code 6,525.2333333,Morning,11,Monday,March    ,P2-High,Yes
INC0003345,3/7/2016 11:25,3/15/2016 14:26,2 - Medium,Category 45,Group 10,code 6,195.0166667,Morning,11,Monday,March    ,P2-High,Yes
INC0001473,3/2/2016 16:11,5/18/2016 10:51,2 - Medium,Category 45,Group 10,code 6,1842.666667,Evening,16,Wednesday,March    ,P2-High,Yes
INC0001474,3/2/2016 16:14,3/4/2016 10:26,2 - Medium,Category 26,Group 25,code 11,42.2,Evening,16,Wednesday,March    ,P2-High,No
INC0003348,3/7/2016 11:27,4/5/2016 10:16,2 - Medium,Category 45,Group 10,code 6,694.8166667,Morning,11,Monday,March    ,P2-High,Yes
INC0003349,3/7/2016 11:27,3/7/2016 12:08,2 - Medium,Category 43,Group 43,code 6,0.683333333,Morning,11,Monday,March    ,P2-High,No
INC0003350,3/7/2016 11:28,3/16/2016 11:44,2 - Medium,Category 45,Group 31,code 6,216.2666667,Morning,11,Monday,March    ,P2-High,Yes
INC0003351,3/7/2016 11:29,3/16/2016 16:39,2 - Medium,Category 26,Group 70,code 6,221.1666667,Morning,11,Monday,March    ,P2-High,Yes
INC0003352,3/7/2016 11:29,3/16/2016 16:37,2 - Medium,Category 26,Group 70,code 6,221.1333333,Morning,11,Monday,March    ,P2-High,Yes
INC0003353,3/7/2016 11:29,3/8/2016 1:42,2 - Medium,Category 45,Group 70,code 6,14.21666667,Morning,11,Monday,March    ,P2-High,No
INC0003354,3/7/2016 11:30,3/12/2016 12:01,2 - Medium,Category 51,Group 70,code 8,120.5166667,Morning,11,Monday,March    ,P2-High,Yes
INC0003355,3/7/2016 11:30,3/8/2016 18:16,2 - Medium,Category 45,Group 21,code 6,30.76666667,Morning,11,Monday,March    ,P2-High,No
INC0003356,3/7/2016 11:30,3/8/2016 10:04,2 - Medium,Category 26,Group 70,code 6,22.56666667,Morning,11,Monday,March    ,P2-High,No
INC0003357,3/7/2016 11:31,3/7/2016 14:42,2 - Medium,Category 45,Group 10,code 6,3.183333333,Morning,11,Monday,March    ,P2-High,No
INC0003359,3/7/2016 11:31,3/15/2016 10:21,2 - Medium,Category 26,Group 70,code 6,190.8333333,Morning,11,Monday,March    ,P2-High,Yes
INC0003360,3/7/2016 11:31,3/8/2016 12:23,2 - Medium,Category 26,Group 25,code 6,24.86666667,Morning,11,Monday,March    ,P2-High,No
INC0003362,3/7/2016 11:33,3/30/2016 14:07,2 - Medium,Category 45,Group 10,code 6,554.5666667,Morning,11,Monday,March    ,P2-High,Yes
INC0003363,3/7/2016 11:33,3/17/2016 9:51,2 - Medium,Category 45,Group 10,code 6,238.3,Morning,11,Monday,March    ,P2-High,Yes
INC0003364,3/7/2016 11:33,3/12/2016 13:48,2 - Medium,Category 55,Group 70,code 6,122.25,Morning,11,Monday,March    ,P2-High,Yes
INC0003365,3/7/2016 11:35,3/17/2016 16:34,2 - Medium,Category 9,Group 25,code 6,244.9833333,Morning,11,Monday,March    ,P2-High,Yes
INC0003367,3/7/2016 11:36,3/15/2016 15:46,2 - Medium,Category 45,Group 10,code 6,196.1666667,Morning,11,Monday,March    ,P2-High,Yes
INC0003369,3/7/2016 11:37,3/16/2016 10:37,2 - Medium,Category 40,Group 70,code 11,215,Morning,11,Monday,March    ,P2-High,Yes
INC0003372,3/7/2016 11:38,3/9/2016 12:21,2 - Medium,Category 53,Group 70,code 7,48.71666667,Morning,11,Monday,March    ,P2-High,No
INC0003374,3/7/2016 11:39,3/10/2016 14:59,2 - Medium,Category 45,Group 57,code 6,75.33333333,Morning,11,Monday,March    ,P2-High,No
INC0003375,3/7/2016 11:39,3/9/2016 16:00,2 - Medium,Category 40,Group 70,code 6,52.35,Morning,11,Monday,March    ,P2-High,No
INC0000103,2/29/2016 9:07,3/2/2016 14:54,2 - Medium,Category 53,Group 54,code 7,53.78333333,Morning,9,Monday,February ,P2-High,No
INC0000104,2/29/2016 9:08,3/1/2016 11:55,1 - High,Category 26,Group 70,code 6,26.78333333,Morning,9,Monday,February ,P1-Critical,Yes
INC0003379,3/7/2016 11:41,3/15/2016 15:53,2 - Medium,Category 45,Group 10,code 6,196.2,Morning,11,Monday,March    ,P2-High,Yes
INC0003381,3/7/2016 11:44,3/10/2016 19:03,2 - Medium,Category 40,Group 76,code 6,79.31666667,Morning,11,Monday,March    ,P2-High,No
INC0003382,3/7/2016 11:44,3/16/2016 9:46,2 - Medium,Category 45,Group 10,code 6,214.0333333,Morning,11,Monday,March    ,P2-High,Yes
INC0003383,3/7/2016 11:44,3/9/2016 8:55,2 - Medium,Category 19,Group 70,code 6,45.18333333,Morning,11,Monday,March    ,P2-High,No
INC0003384,3/7/2016 11:45,3/18/2016 12:13,2 - Medium,Category 42,Group 39,code 6,264.4666667,Morning,11,Monday,March    ,P2-High,Yes
INC0003385,3/7/2016 11:45,3/9/2016 15:44,2 - Medium,Category 26,Group 70,code 7,51.98333333,Morning,11,Monday,March    ,P2-High,No
INC0003387,3/7/2016 11:46,3/7/2016 11:52,2 - Medium,Category 61,Group 70,code 6,0.1,Morning,11,Monday,March    ,P2-High,No
INC0003388,3/7/2016 11:46,3/7/2016 12:16,2 - Medium,Category 45,Group 39,code 6,0.5,Morning,11,Monday,March    ,P2-High,No
