incident_id,created_at,resolved_at,severity,resolution_time_hours,root_cause,category_clean,assigned_team
INC0000467,2016-03-01 01:31:00,2016-04-13 10:28:00,2 - Medium,1040.95,Authentication Failure,Integration / API Issues,Integration Support Team
INC0000468,2016-03-01 01:36:00,2016-03-01 09:11:00,2 - Medium,7.583333333333333,Application Bug,Security / Access Issues,Security Operations Team
INC0000469,2016-03-01 01:42:00,2016-03-02 10:37:00,2 - Medium,32.916666666666664,Network Failure,Integration / API Issues,Integration Support Team
INC0000473,2016-03-01 01:49:00,2016-03-22 15:14:00,2 - Medium,517.4166666666666,Memory Leak,Server Infrastructure,Infrastructure Operations Team
INC0000477,2016-03-01 02:30:00,2016-03-02 09:01:00,2 - Medium,30.516666666666666,Server Overload,Server Infrastructure,Infrastructure Operations Team
INC0000480,2016-03-01 02:56:00,2016-03-01 09:39:00,2 - Medium,6.716666666666667,API Timeout,Monitoring / Alerting,Monitoring & DevOps Team
INC0000486,2016-03-01 03:57:00,2016-03-01 04:17:00,2 - Medium,0.3333333333333333,Database Issue,Server Infrastructure,Infrastructure Operations Team
INC0000491,2016-03-01 05:04:00,2016-03-01 05:50:00,2 - Medium,0.7666666666666667,Application Bug,Integration / API Issues,Integration Support Team
INC0000493,2016-03-01 06:05:00,2016-03-17 14:28:00,2 - Medium,392.3833333333333,Disk Space Issue,Network Issues,Network Operations Team
INC0000494,2016-03-01 07:09:00,2016-03-03 10:13:00,2 - Medium,51.06666666666667,API Timeout,Security / Access Issues,Security Operations Team
INC0000497,2016-03-01 07:42:00,2016-03-04 17:50:00,2 - Medium,82.13333333333334,Authentication Failure,Application Errors,Application Support Team
INC0000499,2016-03-01 07:55:00,2016-03-01 09:16:00,2 - Medium,1.35,Server Overload,Security / Access Issues,Security Operations Team
INC0000500,2016-03-01 07:56:00,2016-03-02 09:08:00,2 - Medium,25.2,Authentication Failure,Application Errors,Application Support Team
INC0000503,2016-03-01 08:00:00,2016-03-02 17:23:00,2 - Medium,33.38333333333333,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000504,2016-03-01 08:02:00,2016-03-02 16:26:00,2 - Medium,32.4,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0000505,2016-03-01 08:10:00,2016-03-03 10:10:00,2 - Medium,50.0,API Timeout,Security / Access Issues,Security Operations Team
INC0000508,2016-03-01 08:18:00,2016-03-17 18:51:00,1 - High,394.55,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000509,2016-03-01 08:21:00,2016-03-03 17:28:00,2 - Medium,57.11666666666667,Disk Space Issue,Integration / API Issues,Integration Support Team
INC0000510,2016-03-01 08:27:00,2016-03-03 17:00:00,2 - Medium,56.55,Authentication Failure,Integration / API Issues,Integration Support Team
INC0000511,2016-03-01 08:28:00,2016-03-22 15:15:00,3 - Low,510.78333333333336,Memory Leak,Server Infrastructure,Infrastructure Operations Team
INC0000512,2016-03-01 08:29:00,2016-03-03 09:21:00,2 - Medium,48.86666666666667,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000513,2016-03-01 08:30:00,2016-03-03 15:58:00,2 - Medium,55.46666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0000516,2016-03-01 08:35:00,2016-03-01 10:26:00,2 - Medium,1.85,Authentication Failure,Integration / API Issues,Integration Support Team
INC0000517,2016-03-01 08:35:00,2016-04-19 11:09:00,1 - High,1178.5666666666666,Data Corruption,Integration / API Issues,Integration Support Team
INC0000519,2016-03-01 08:37:00,2016-03-02 11:07:00,2 - Medium,26.5,Not Documented,Database Issues,Database Administration Team
INC0000520,2016-03-01 08:40:00,2016-03-03 13:41:00,2 - Medium,53.016666666666666,Data Corruption,Database Issues,Database Administration Team
INC0000521,2016-03-01 08:42:00,2016-03-02 08:04:00,2 - Medium,23.366666666666667,Hardware Failure,Application Errors,Application Support Team
INC0000524,2016-03-01 08:45:00,2016-03-16 13:02:00,2 - Medium,364.28333333333336,API Timeout,Security / Access Issues,Security Operations Team
INC0000525,2016-03-01 08:48:00,2016-03-04 15:19:00,2 - Medium,78.51666666666667,Authentication Failure,Database Issues,Database Administration Team
INC0000526,2016-03-01 08:52:00,2016-03-02 08:00:00,2 - Medium,23.133333333333333,Hardware Failure,Server Infrastructure,Infrastructure Operations Team
INC0000527,2016-03-01 08:53:00,2016-03-01 19:47:00,2 - Medium,10.9,Server Overload,Security / Access Issues,Security Operations Team
INC0000528,2016-03-01 08:53:00,2016-03-03 10:19:00,3 - Low,49.43333333333333,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team
INC0000530,2016-03-01 08:55:00,2016-03-01 09:00:00,2 - Medium,0.08333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team
INC0000532,2016-03-01 08:59:00,2016-03-02 11:39:00,3 - Low,26.666666666666668,Network Failure,Integration / API Issues,Integration Support Team
INC0000534,2016-03-01 09:00:00,2016-03-01 14:19:00,2 - Medium,5.316666666666666,Authentication Failure,Network Issues,Network Operations Team
INC0000535,2016-03-01 09:02:00,2016-03-02 01:30:00,2 - Medium,16.466666666666665,API Timeout,Application Errors,Application Support Team
INC0000536,2016-03-01 09:03:00,2016-03-04 09:29:00,2 - Medium,72.43333333333334,Server Overload,Server Infrastructure,Infrastructure Operations Team
INC0000537,2016-03-01 09:06:00,2016-03-01 09:38:00,2 - Medium,0.5333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team
INC0000538,2016-03-01 09:08:00,2016-03-02 13:14:00,1 - High,28.1,Authentication Failure,Database Issues,Database Administration Team
INC0000539,2016-03-01 09:10:00,2016-03-03 12:59:00,2 - Medium,51.81666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0000540,2016-03-01 09:11:00,2016-03-01 09:45:00,2 - Medium,0.5666666666666667,API Timeout,Integration / API Issues,Integration Support Team
INC0000541,2016-03-01 09:13:00,2016-03-22 08:20:00,2 - Medium,503.1166666666667,API Timeout,Application Errors,Application Support Team
INC0000543,2016-03-01 09:14:00,2016-03-01 16:20:00,2 - Medium,7.1,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0000544,2016-03-01 09:15:00,2016-03-03 11:56:00,3 - Low,50.68333333333333,Authentication Failure,Network Issues,Network Operations Team
INC0000545,2016-03-01 09:16:00,2016-03-01 09:17:00,2 - Medium,0.016666666666666666,Authentication Failure,Integration / API Issues,Integration Support Team
INC0000547,2016-03-01 09:18:00,2016-03-08 13:31:00,2 - Medium,172.21666666666667,Server Overload,Security / Access Issues,Security Operations Team
INC0000548,2016-03-01 09:19:00,2016-03-04 11:02:00,1 - High,73.71666666666667,API Timeout,Integration / API Issues,Integration Support Team
INC0000549,2016-03-01 09:22:00,2016-03-02 11:29:00,2 - Medium,26.116666666666667,Authentication Failure,Network Issues,Network Operations Team
INC0000550,2016-03-01 09:23:00,2016-03-03 15:51:00,3 - Low,54.46666666666667,Authentication Failure,Network Issues,Network Operations Team
INC0000552,2016-03-01 09:28:00,2016-03-03 14:20:00,2 - Medium,52.86666666666667,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000553,2016-03-01 09:29:00,2016-03-11 12:12:00,2 - Medium,242.71666666666667,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000554,2016-03-01 09:31:00,2016-03-03 08:43:00,2 - Medium,47.2,Memory Leak,Monitoring / Alerting,Monitoring & DevOps Team
INC0000557,2016-03-01 09:36:00,2016-03-01 15:25:00,2 - Medium,5.816666666666666,API Timeout,Security / Access Issues,Security Operations Team
INC0000558,2016-03-01 09:36:00,2016-03-30 10:16:00,2 - Medium,696.6666666666666,Authentication Failure,Application Errors,Application Support Team
INC0000559,2016-03-01 09:36:00,2016-03-04 09:18:00,2 - Medium,71.7,Authentication Failure,Application Errors,Application Support Team
INC0000561,2016-03-01 09:41:00,2016-03-22 15:16:00,2 - Medium,509.5833333333333,Memory Leak,Server Infrastructure,Infrastructure Operations Team
INC0000564,2016-03-01 09:42:00,2016-03-04 11:29:00,2 - Medium,73.78333333333333,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000565,2016-03-01 09:42:00,2016-03-03 17:13:00,2 - Medium,55.516666666666666,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0000566,2016-03-01 09:43:00,2016-03-11 09:47:00,2 - Medium,240.06666666666666,Authentication Failure,Integration / API Issues,Integration Support Team
INC0000568,2016-03-01 09:44:00,2016-03-02 13:39:00,1 - High,27.916666666666668,Authentication Failure,Application Errors,Application Support Team
INC0000569,2016-03-01 09:45:00,2016-03-22 08:34:00,2 - Medium,502.81666666666666,Authentication Failure,Integration / API Issues,Integration Support Team
INC0000570,2016-03-01 09:46:00,2016-03-28 09:22:00,3 - Low,647.6,Authentication Failure,Application Errors,Application Support Team
INC0000571,2016-03-01 09:47:00,2016-03-01 12:26:00,2 - Medium,2.65,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000572,2016-03-01 09:50:00,2016-04-19 15:45:00,2 - Medium,1181.9166666666667,Server Overload,Monitoring / Alerting,Monitoring & DevOps Team
INC0000574,2016-03-01 09:54:00,2016-03-07 16:16:00,3 - Low,150.36666666666667,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000576,2016-03-01 09:55:00,2016-03-03 15:55:00,1 - High,54.0,Authentication Failure,Application Errors,Application Support Team
INC0000577,2016-03-01 09:56:00,2016-03-17 10:32:00,2 - Medium,384.6,Authentication Failure,Network Issues,Network Operations Team
INC0000579,2016-03-01 09:57:00,2016-03-03 18:34:00,2 - Medium,56.61666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0000582,2016-03-01 10:01:00,2016-03-02 08:05:00,2 - Medium,22.066666666666666,Hardware Failure,Application Errors,Application Support Team
INC0000583,2016-03-01 10:04:00,2016-03-01 21:50:00,2 - Medium,11.766666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0000588,2016-03-01 10:10:00,2016-03-01 10:39:00,2 - Medium,0.48333333333333334,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0000590,2016-03-01 10:11:00,2016-03-03 10:40:00,3 - Low,48.483333333333334,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000591,2016-03-01 10:12:00,2016-03-24 12:11:00,2 - Medium,553.9833333333333,Network Failure,Server Infrastructure,Infrastructure Operations Team
INC0000592,2016-03-01 10:14:00,2016-03-04 17:48:00,2 - Medium,79.56666666666666,API Timeout,Application Errors,Application Support Team
INC0000594,2016-03-01 10:16:00,2016-03-17 11:11:00,2 - Medium,384.9166666666667,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000595,2016-03-01 10:16:00,2016-03-17 17:57:00,2 - Medium,391.68333333333334,Disk Space Issue,Security / Access Issues,Security Operations Team
INC0000596,2016-03-01 10:16:00,2016-03-02 08:40:00,2 - Medium,22.4,Database Issue,Application Errors,Application Support Team
INC0000597,2016-03-01 10:22:00,2016-03-03 08:16:00,2 - Medium,45.9,Authentication Failure,Network Issues,Network Operations Team
INC0000598,2016-03-01 10:23:00,2016-03-03 18:28:00,2 - Medium,56.083333333333336,API Timeout,Security / Access Issues,Security Operations Team
INC0000599,2016-03-01 10:23:00,2016-03-14 18:13:00,2 - Medium,319.8333333333333,Authentication Failure,Application Errors,Application Support Team
INC0000600,2016-03-01 10:27:00,2016-03-02 19:33:00,3 - Low,33.1,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0000602,2016-03-01 10:34:00,2016-03-07 09:55:00,2 - Medium,143.35,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0000603,2016-03-01 10:35:00,2016-03-03 16:34:00,3 - Low,53.983333333333334,Authentication Failure,Network Issues,Network Operations Team
INC0000605,2016-03-01 10:38:00,2016-03-17 17:58:00,2 - Medium,391.3333333333333,Network Failure,Security / Access Issues,Security Operations Team
INC0000606,2016-03-01 10:39:00,2016-03-17 10:25:00,2 - Medium,383.76666666666665,Authentication Failure,Application Errors,Application Support Team
INC0000607,2016-03-01 10:39:00,2016-03-02 14:31:00,2 - Medium,27.866666666666667,Authentication Failure,Network Issues,Network Operations Team
INC0000609,2016-03-01 10:43:00,2016-03-17 11:31:00,2 - Medium,384.8,API Timeout,Integration / API Issues,Integration Support Team
INC0000610,2016-03-01 10:46:00,2016-03-02 11:13:00,2 - Medium,24.45,Server Overload,Security / Access Issues,Security Operations Team
INC0000611,2016-03-01 10:47:00,2016-03-02 09:14:00,2 - Medium,22.45,Authentication Failure,Database Issues,Database Administration Team
INC0000612,2016-03-01 10:49:00,2016-03-02 10:58:00,2 - Medium,24.15,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000613,2016-03-01 10:53:00,2016-03-02 11:18:00,2 - Medium,24.416666666666668,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000614,2016-03-01 10:54:00,2016-03-02 15:57:00,2 - Medium,29.05,Authentication Failure,Network Issues,Network Operations Team
INC0000615,2016-03-01 10:57:00,2016-03-01 11:53:00,2 - Medium,0.9333333333333333,Disk Space Issue,Integration / API Issues,Integration Support Team
INC0000617,2016-03-01 11:00:00,2016-03-02 10:03:00,2 - Medium,23.05,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000618,2016-03-01 11:01:00,2016-03-01 14:21:00,2 - Medium,3.3333333333333335,Authentication Failure,Integration / API Issues,Integration Support Team
INC0000619,2016-03-01 11:03:00,2016-03-01 13:01:00,2 - Medium,1.9666666666666666,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0000620,2016-03-01 11:04:00,2016-03-03 16:30:00,3 - Low,53.43333333333333,Authentication Failure,Application Errors,Application Support Team
INC0000621,2016-03-01 11:07:00,2016-03-03 08:59:00,2 - Medium,45.86666666666667,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team
INC0000622,2016-03-01 11:08:00,2016-03-02 12:19:00,3 - Low,25.183333333333334,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0000623,2016-03-01 11:10:00,2016-03-18 11:39:00,2 - Medium,408.48333333333335,Authentication Failure,Application Errors,Application Support Team
INC0000624,2016-03-01 11:17:00,2016-03-01 14:07:00,2 - Medium,2.8333333333333335,API Timeout,Integration / API Issues,Integration Support Team
INC0000625,2016-03-01 11:17:00,2016-03-18 07:41:00,2 - Medium,404.4,Data Corruption,Database Issues,Database Administration Team
INC0000627,2016-03-01 11:17:00,2016-03-07 07:57:00,2 - Medium,140.66666666666666,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0000628,2016-03-01 11:19:00,2016-03-03 16:35:00,2 - Medium,53.266666666666666,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000630,2016-03-01 11:20:00,2016-03-02 12:40:00,2 - Medium,25.333333333333332,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000631,2016-03-01 11:21:00,2016-03-03 13:07:00,2 - Medium,49.766666666666666,Data Corruption,Application Errors,Application Support Team
INC0000632,2016-03-01 11:22:00,2016-03-07 17:11:00,2 - Medium,149.81666666666666,Authentication Failure,Application Errors,Application Support Team
INC0000633,2016-03-01 11:22:00,2016-03-03 09:03:00,2 - Medium,45.68333333333333,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team
INC0000634,2016-03-01 11:22:00,2016-03-04 16:16:00,2 - Medium,76.9,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000637,2016-03-01 11:26:00,2016-03-03 09:24:00,2 - Medium,45.96666666666667,Authentication Failure,Security / Access Issues,Security Operations Team
INC0000638,2016-03-01 11:26:00,2016-03-01 12:58:00,2 - Medium,1.5333333333333334,Configuration Error,Network Issues,Network Operations Team
INC0000644,2016-03-01 11:31:00,2016-03-12 19:06:00,2 - Medium,271.5833333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0000645,2016-03-01 11:32:00,2016-03-01 14:30:00,2 - Medium,2.966666666666667,Authentication Failure,Integration / API Issues,Integration Support Team
INC0000648,2016-03-01 11:33:00,2016-03-03 13:28:00,2 - Medium,49.916666666666664,Authentication Failure,Application Errors,Application Support Team
INC0000649,2016-03-01 11:35:00,2016-03-11 14:48:00,3 - Low,243.21666666666667,Authentication Failure,Security / Access Issues,Security Operations Team
