incident_id,created_at,resolved_at,severity,resolution_time_hours,root_cause,category_clean,assigned_team,shift,hour,day_of_week,month,priority
INC0000355,2016-02-29 15:30:00,2016-03-03 11:54:00,2 - Medium,68.4,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team,Morning,15,Monday,February,P2 - High
INC0000356,2016-02-29 15:32:00,2016-03-08 08:52:00,2 - Medium,185.33333333333334,Memory Leak,Security / Access Issues,Security Operations Team,Morning,15,Monday,February,P2 - High
INC0000357,2016-02-29 15:34:00,2016-03-02 16:25:00,2 - Medium,48.85,Disk Space Issue,Application Errors,Application Support Team,Morning,15,Monday,February,P2 - High
INC0000358,2016-02-29 15:36:00,2016-02-29 15:43:00,3 - Low,0.11666666666666667,Network Failure,Unknown,Service Desk Team,Morning,15,Monday,February,P3 - Medium
INC0000359,2016-02-29 15:37:00,2016-07-12 09:42:00,2 - Medium,3210.0833333333335,Authentication Failure,Unknown,Service Desk Team,Morning,15,Monday,February,P2 - High
INC0000361,2016-02-29 15:38:00,2016-03-09 17:23:00,2 - Medium,217.75,Memory Leak,Unknown,Service Desk Team,Morning,15,Monday,February,P2 - High
INC0000363,2016-02-29 15:45:00,2016-03-28 14:56:00,2 - Medium,671.1833333333333,Memory Leak,Integration / API Issues,Integration Support Team,Morning,15,Monday,February,P2 - High
INC0000369,2016-02-29 15:48:00,2016-03-01 09:33:00,2 - Medium,17.75,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,15,Monday,February,P2 - High
INC0000370,2016-02-29 15:53:00,2016-03-01 08:31:00,1 - High,16.633333333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,15,Monday,February,P1 - Critical
INC0000371,2016-02-29 15:53:00,2016-03-29 17:54:00,2 - Medium,698.0166666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,15,Monday,February,P2 - High
INC0000372,2016-02-29 15:54:00,2016-03-04 07:58:00,2 - Medium,88.06666666666666,Application Bug,Database Issues,Database Administration Team,Morning,15,Monday,February,P2 - High
INC0000373,2016-02-29 15:55:00,2016-03-10 17:51:00,3 - Low,241.93333333333334,API Timeout,Network Issues,Network Operations Team,Morning,15,Monday,February,P3 - Medium
INC0000374,2016-02-29 15:59:00,2016-02-29 16:22:00,2 - Medium,0.38333333333333336,API Timeout,Server Infrastructure,Infrastructure Operations Team,Morning,15,Monday,February,P2 - High
INC0000375,2016-02-29 16:09:00,2016-05-19 15:24:00,2 - Medium,1919.25,Authentication Failure,Integration / API Issues,Integration Support Team,Evening,16,Monday,February,P2 - High
INC0000376,2016-02-29 16:15:00,2016-03-07 15:14:00,2 - Medium,166.98333333333332,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team,Evening,16,Monday,February,P2 - High
INC0000377,2016-02-29 16:18:00,2016-02-29 16:38:00,3 - Low,0.3333333333333333,Unknown System Error,Application Errors,Application Support Team,Evening,16,Monday,February,P3 - Medium
INC0000378,2016-02-29 16:23:00,2016-04-01 10:26:00,2 - Medium,762.05,Memory Leak,Integration / API Issues,Integration Support Team,Evening,16,Monday,February,P2 - High
INC0000379,2016-02-29 16:25:00,2016-02-29 20:25:00,2 - Medium,4.0,Authentication Failure,Network Issues,Network Operations Team,Evening,16,Monday,February,P2 - High
INC0000384,2016-02-29 16:30:00,2016-03-03 09:14:00,2 - Medium,64.73333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Evening,16,Monday,February,P2 - High
INC0000385,2016-02-29 16:31:00,2016-03-28 09:40:00,2 - Medium,665.15,Memory Leak,Security / Access Issues,Security Operations Team,Evening,16,Monday,February,P2 - High
INC0000387,2016-02-29 16:38:00,2016-03-09 10:57:00,2 - Medium,210.31666666666666,Authentication Failure,Application Errors,Application Support Team,Evening,16,Monday,February,P2 - High
INC0000388,2016-02-29 16:43:00,2016-03-22 16:47:00,2 - Medium,528.0666666666667,API Timeout,Integration / API Issues,Integration Support Team,Evening,16,Monday,February,P2 - High
INC0000392,2016-02-29 16:51:00,2016-03-02 11:10:00,2 - Medium,42.31666666666667,Network Failure,Network Issues,Network Operations Team,Evening,16,Monday,February,P2 - High
INC0000393,2016-02-29 16:54:00,2016-03-01 09:39:00,2 - Medium,16.75,Network Failure,Integration / API Issues,Integration Support Team,Evening,16,Monday,February,P2 - High
INC0000395,2016-02-29 17:06:00,2016-03-02 17:01:00,2 - Medium,47.916666666666664,Authentication Failure,Application Errors,Application Support Team,Evening,17,Monday,February,P2 - High
INC0000396,2016-02-29 17:11:00,2016-03-12 14:27:00,2 - Medium,285.26666666666665,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Evening,17,Monday,February,P2 - High
INC0000398,2016-02-29 17:14:00,2016-03-01 09:39:00,2 - Medium,16.416666666666668,Authentication Failure,Integration / API Issues,Integration Support Team,Evening,17,Monday,February,P2 - High
INC0000400,2016-02-29 17:32:00,2016-03-14 19:03:00,2 - Medium,337.51666666666665,API Timeout,Integration / API Issues,Integration Support Team,Evening,17,Monday,February,P2 - High
INC0000401,2016-02-29 17:38:00,2016-03-01 16:56:00,2 - Medium,23.3,Authentication Failure,Application Errors,Application Support Team,Evening,17,Monday,February,P2 - High
INC0000403,2016-02-29 17:48:00,2016-03-07 16:33:00,2 - Medium,166.75,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Evening,17,Monday,February,P2 - High
INC0000405,2016-02-29 17:53:00,2016-03-03 09:24:00,2 - Medium,63.516666666666666,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Evening,17,Monday,February,P2 - High
INC0000418,2016-02-29 18:35:00,2016-03-17 16:17:00,2 - Medium,405.7,Authentication Failure,Security / Access Issues,Security Operations Team,Evening,18,Monday,February,P2 - High
INC0000419,2016-02-29 18:36:00,2016-03-23 14:37:00,2 - Medium,548.0166666666667,Server Overload,Security / Access Issues,Security Operations Team,Evening,18,Monday,February,P2 - High
INC0000425,2016-02-29 19:41:00,2016-03-02 22:13:00,2 - Medium,50.53333333333333,API Timeout,Security / Access Issues,Security Operations Team,Evening,19,Monday,February,P2 - High
INC0000433,2016-02-29 20:32:00,2016-03-25 23:57:00,1 - High,603.4166666666666,API Timeout,Database Issues,Database Administration Team,Evening,20,Monday,February,P1 - Critical
INC0000434,2016-02-29 21:00:00,2016-02-29 21:55:00,2 - Medium,0.9166666666666666,Network Failure,Network Issues,Network Operations Team,Evening,21,Monday,February,P2 - High
INC0000439,2016-02-29 21:44:00,2016-03-03 09:52:00,2 - Medium,60.13333333333333,Network Failure,Integration / API Issues,Integration Support Team,Evening,21,Monday,February,P2 - High
INC0000440,2016-02-29 21:54:00,2016-03-01 21:04:00,2 - Medium,23.166666666666668,Server Overload,Security / Access Issues,Security Operations Team,Evening,21,Monday,February,P2 - High
INC0000441,2016-02-29 22:20:00,2016-03-15 13:51:00,2 - Medium,351.51666666666665,Authentication Failure,Integration / API Issues,Integration Support Team,Evening,22,Monday,February,P2 - High
INC0000455,2016-02-29 23:36:00,2016-02-29 23:56:00,2 - Medium,0.3333333333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Evening,23,Monday,February,P2 - High
INC0000458,2016-02-29 23:53:00,2016-03-18 13:48:00,2 - Medium,421.9166666666667,Network Failure,Network Issues,Network Operations Team,Evening,23,Monday,February,P2 - High
INC0000464,2016-03-01 01:22:00,2016-03-22 15:08:00,2 - Medium,517.7666666666667,Memory Leak,Server Infrastructure,Infrastructure Operations Team,Night,1,Tuesday,March,P2 - High
INC0000467,2016-03-01 01:31:00,2016-04-13 10:28:00,2 - Medium,1040.95,Authentication Failure,Integration / API Issues,Integration Support Team,Night,1,Tuesday,March,P2 - High
INC0000468,2016-03-01 01:36:00,2016-03-01 09:11:00,2 - Medium,7.583333333333333,Application Bug,Security / Access Issues,Security Operations Team,Night,1,Tuesday,March,P2 - High
INC0000469,2016-03-01 01:42:00,2016-03-02 10:37:00,2 - Medium,32.916666666666664,Network Failure,Integration / API Issues,Integration Support Team,Night,1,Tuesday,March,P2 - High
INC0000473,2016-03-01 01:49:00,2016-03-22 15:14:00,2 - Medium,517.4166666666666,Memory Leak,Server Infrastructure,Infrastructure Operations Team,Night,1,Tuesday,March,P2 - High
INC0000477,2016-03-01 02:30:00,2016-03-02 09:01:00,2 - Medium,30.516666666666666,Server Overload,Server Infrastructure,Infrastructure Operations Team,Night,2,Tuesday,March,P2 - High
INC0000480,2016-03-01 02:56:00,2016-03-01 09:39:00,2 - Medium,6.716666666666667,API Timeout,Monitoring / Alerting,Monitoring & DevOps Team,Night,2,Tuesday,March,P2 - High
INC0000486,2016-03-01 03:57:00,2016-03-01 04:17:00,2 - Medium,0.3333333333333333,Database Issue,Server Infrastructure,Infrastructure Operations Team,Night,3,Tuesday,March,P2 - High
INC0000491,2016-03-01 05:04:00,2016-03-01 05:50:00,2 - Medium,0.7666666666666667,Application Bug,Integration / API Issues,Integration Support Team,Night,5,Tuesday,March,P2 - High
INC0000493,2016-03-01 06:05:00,2016-03-17 14:28:00,2 - Medium,392.3833333333333,Disk Space Issue,Network Issues,Network Operations Team,Night,6,Tuesday,March,P2 - High
INC0000494,2016-03-01 07:09:00,2016-03-03 10:13:00,2 - Medium,51.06666666666667,API Timeout,Security / Access Issues,Security Operations Team,Night,7,Tuesday,March,P2 - High
INC0000497,2016-03-01 07:42:00,2016-03-04 17:50:00,2 - Medium,82.13333333333334,Authentication Failure,Application Errors,Application Support Team,Night,7,Tuesday,March,P2 - High
INC0000499,2016-03-01 07:55:00,2016-03-01 09:16:00,2 - Medium,1.35,Server Overload,Security / Access Issues,Security Operations Team,Night,7,Tuesday,March,P2 - High
INC0000500,2016-03-01 07:56:00,2016-03-02 09:08:00,2 - Medium,25.2,Authentication Failure,Application Errors,Application Support Team,Night,7,Tuesday,March,P2 - High
INC0000503,2016-03-01 08:00:00,2016-03-02 17:23:00,2 - Medium,33.38333333333333,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,8,Tuesday,March,P2 - High
INC0000504,2016-03-01 08:02:00,2016-03-02 16:26:00,2 - Medium,32.4,API Timeout,Server Infrastructure,Infrastructure Operations Team,Morning,8,Tuesday,March,P2 - High
INC0000505,2016-03-01 08:10:00,2016-03-03 10:10:00,2 - Medium,50.0,API Timeout,Security / Access Issues,Security Operations Team,Morning,8,Tuesday,March,P2 - High
INC0000508,2016-03-01 08:18:00,2016-03-17 18:51:00,1 - High,394.55,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,8,Tuesday,March,P1 - Critical
INC0000509,2016-03-01 08:21:00,2016-03-03 17:28:00,2 - Medium,57.11666666666667,Disk Space Issue,Integration / API Issues,Integration Support Team,Morning,8,Tuesday,March,P2 - High
INC0000510,2016-03-01 08:27:00,2016-03-03 17:00:00,2 - Medium,56.55,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,8,Tuesday,March,P2 - High
INC0000511,2016-03-01 08:28:00,2016-03-22 15:15:00,3 - Low,510.78333333333336,Memory Leak,Server Infrastructure,Infrastructure Operations Team,Morning,8,Tuesday,March,P3 - Medium
INC0000512,2016-03-01 08:29:00,2016-03-03 09:21:00,2 - Medium,48.86666666666667,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,8,Tuesday,March,P2 - High
INC0000513,2016-03-01 08:30:00,2016-03-03 15:58:00,2 - Medium,55.46666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,8,Tuesday,March,P2 - High
INC0000516,2016-03-01 08:35:00,2016-03-01 10:26:00,2 - Medium,1.85,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,8,Tuesday,March,P2 - High
INC0000517,2016-03-01 08:35:00,2016-04-19 11:09:00,1 - High,1178.5666666666666,Data Corruption,Integration / API Issues,Integration Support Team,Morning,8,Tuesday,March,P1 - Critical
INC0000519,2016-03-01 08:37:00,2016-03-02 11:07:00,2 - Medium,26.5,Not Documented,Database Issues,Database Administration Team,Morning,8,Tuesday,March,P2 - High
INC0000520,2016-03-01 08:40:00,2016-03-03 13:41:00,2 - Medium,53.016666666666666,Data Corruption,Database Issues,Database Administration Team,Morning,8,Tuesday,March,P2 - High
INC0000521,2016-03-01 08:42:00,2016-03-02 08:04:00,2 - Medium,23.366666666666667,Hardware Failure,Application Errors,Application Support Team,Morning,8,Tuesday,March,P2 - High
INC0000524,2016-03-01 08:45:00,2016-03-16 13:02:00,2 - Medium,364.28333333333336,API Timeout,Security / Access Issues,Security Operations Team,Morning,8,Tuesday,March,P2 - High
INC0000525,2016-03-01 08:48:00,2016-03-04 15:19:00,2 - Medium,78.51666666666667,Authentication Failure,Database Issues,Database Administration Team,Morning,8,Tuesday,March,P2 - High
INC0000526,2016-03-01 08:52:00,2016-03-02 08:00:00,2 - Medium,23.133333333333333,Hardware Failure,Server Infrastructure,Infrastructure Operations Team,Morning,8,Tuesday,March,P2 - High
INC0000527,2016-03-01 08:53:00,2016-03-01 19:47:00,2 - Medium,10.9,Server Overload,Security / Access Issues,Security Operations Team,Morning,8,Tuesday,March,P2 - High
INC0000528,2016-03-01 08:53:00,2016-03-03 10:19:00,3 - Low,49.43333333333333,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team,Morning,8,Tuesday,March,P3 - Medium
INC0000530,2016-03-01 08:55:00,2016-03-01 09:00:00,2 - Medium,0.08333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,8,Tuesday,March,P2 - High
INC0000532,2016-03-01 08:59:00,2016-03-02 11:39:00,3 - Low,26.666666666666668,Network Failure,Integration / API Issues,Integration Support Team,Morning,8,Tuesday,March,P3 - Medium
INC0000534,2016-03-01 09:00:00,2016-03-01 14:19:00,2 - Medium,5.316666666666666,Authentication Failure,Network Issues,Network Operations Team,Morning,9,Tuesday,March,P2 - High
INC0000535,2016-03-01 09:02:00,2016-03-02 01:30:00,2 - Medium,16.466666666666665,API Timeout,Application Errors,Application Support Team,Morning,9,Tuesday,March,P2 - High
INC0000536,2016-03-01 09:03:00,2016-03-04 09:29:00,2 - Medium,72.43333333333334,Server Overload,Server Infrastructure,Infrastructure Operations Team,Morning,9,Tuesday,March,P2 - High
INC0000537,2016-03-01 09:06:00,2016-03-01 09:38:00,2 - Medium,0.5333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Tuesday,March,P2 - High
INC0000538,2016-03-01 09:08:00,2016-03-02 13:14:00,1 - High,28.1,Authentication Failure,Database Issues,Database Administration Team,Morning,9,Tuesday,March,P1 - Critical
INC0000539,2016-03-01 09:10:00,2016-03-03 12:59:00,2 - Medium,51.81666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,9,Tuesday,March,P2 - High
INC0000540,2016-03-01 09:11:00,2016-03-01 09:45:00,2 - Medium,0.5666666666666667,API Timeout,Integration / API Issues,Integration Support Team,Morning,9,Tuesday,March,P2 - High
INC0000541,2016-03-01 09:13:00,2016-03-22 08:20:00,2 - Medium,503.1166666666667,API Timeout,Application Errors,Application Support Team,Morning,9,Tuesday,March,P2 - High
INC0000543,2016-03-01 09:14:00,2016-03-01 16:20:00,2 - Medium,7.1,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,9,Tuesday,March,P2 - High
INC0000544,2016-03-01 09:15:00,2016-03-03 11:56:00,3 - Low,50.68333333333333,Authentication Failure,Network Issues,Network Operations Team,Morning,9,Tuesday,March,P3 - Medium
INC0000545,2016-03-01 09:16:00,2016-03-01 09:17:00,2 - Medium,0.016666666666666666,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Tuesday,March,P2 - High
INC0000547,2016-03-01 09:18:00,2016-03-08 13:31:00,2 - Medium,172.21666666666667,Server Overload,Security / Access Issues,Security Operations Team,Morning,9,Tuesday,March,P2 - High
INC0000548,2016-03-01 09:19:00,2016-03-04 11:02:00,1 - High,73.71666666666667,API Timeout,Integration / API Issues,Integration Support Team,Morning,9,Tuesday,March,P1 - Critical
INC0000549,2016-03-01 09:22:00,2016-03-02 11:29:00,2 - Medium,26.116666666666667,Authentication Failure,Network Issues,Network Operations Team,Morning,9,Tuesday,March,P2 - High
INC0000550,2016-03-01 09:23:00,2016-03-03 15:51:00,3 - Low,54.46666666666667,Authentication Failure,Network Issues,Network Operations Team,Morning,9,Tuesday,March,P3 - Medium
INC0000552,2016-03-01 09:28:00,2016-03-03 14:20:00,2 - Medium,52.86666666666667,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,9,Tuesday,March,P2 - High
INC0000553,2016-03-01 09:29:00,2016-03-11 12:12:00,2 - Medium,242.71666666666667,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,9,Tuesday,March,P2 - High
INC0000554,2016-03-01 09:31:00,2016-03-03 08:43:00,2 - Medium,47.2,Memory Leak,Monitoring / Alerting,Monitoring & DevOps Team,Morning,9,Tuesday,March,P2 - High
